pair_id,article_a_id,article_b_id,event_a_id,event_b_id,category,difficulty,relationship_type,article_a_title,article_a_text,article_b_title,article_b_text,date_a,date_b,location_a,location_b,entities_a,entities_b,ground_truth,reason
P0085,C004-A,C006-A,CRIME_004,CRIME_006,Crime,medium,follow_up,Ransomware Attack Disrupts Hospital Meridian,"Hospital Meridian in Ohio was forced to divert ambulances Wednesday after a ransomware attack disabled several internal systems, hospital officials confirmed.",Security Firm Identifies Group Behind Meridian Attack,"A cybersecurity firm investigating the Hospital Meridian ransomware incident said Tuesday it has attributed the attack to a known criminal group, based on malware signatures recovered from affected systems.",2026-03-01,2026-04-01,"Ohio, USA","Ohio, USA",Hospital Meridian; ransomware,Hospital Meridian; attribution,SAME_EVENT,The attribution report is a direct continuation of the investigation into the same Hospital Meridian attack described in the first article.
P0086,C007-A,C007-B,CRIME_007,CRIME_007,Crime,medium,different_source,Major Drug Trafficking Bust Announced in Miami,"Federal agents announced Thursday the seizure of a large drug shipment in Miami, resulting in the arrest of six people believed to be part of a trafficking network.",Six Arrested as Agents Break Up Miami Trafficking Ring,"Authorities in Miami said Thursday they dismantled a drug trafficking operation, arresting six suspects and seizing a substantial quantity of narcotics during a coordinated raid.",2026-05-01,2026-05-01,"Miami, USA","Miami, USA",drug trafficking bust; Miami,drug trafficking ring; Miami,SAME_EVENT,Both articles describe the same six arrests and drug seizure from the same Miami bust.
P0087,C007-A,C008-A,CRIME_007,CRIME_008,Crime,hard,follow_up,Major Drug Trafficking Bust Announced in Miami,"Federal agents announced Thursday the seizure of a large drug shipment in Miami, resulting in the arrest of six people believed to be part of a trafficking network.",Court Sentences Trafficking Ring Leader,"A judge sentenced the alleged leader of the Miami trafficking ring to 15 years in prison Monday, months after the group's arrest earlier this year.",2026-05-01,2026-09-01,"Miami, USA","Miami, USA",drug trafficking bust; Miami,trafficking ring leader; sentencing,SAME_EVENT,The sentencing is a direct legal continuation of the same trafficking case described in the first article.
P0088,C007-A,C009-A,CRIME_007,CRIME_009,Crime,hard,different_incident,Major Drug Trafficking Bust Announced in Miami,"Federal agents announced Thursday the seizure of a large drug shipment in Miami, resulting in the arrest of six people believed to be part of a trafficking network.",Separate Drug Bust Nets Different Suspects in Miami,"In an unrelated operation, Miami police arrested four people Wednesday in a separate drug trafficking case involving a different distribution network.",2026-05-01,2026-05-20,"Miami, USA","Miami, USA",drug trafficking bust; Miami,separate drug bust; Miami,DIFFERENT_EVENT,"Same city and similar crime type, but these are two unrelated drug busts involving different suspects and networks weeks apart."
P0089,C006-A,C005-A,CRIME_006,CRIME_005,Crime,very_hard,same_topic_different_event,Security Firm Identifies Group Behind Meridian Attack,"A cybersecurity firm investigating the Hospital Meridian ransomware incident said Tuesday it has attributed the attack to a known criminal group, based on malware signatures recovered from affected systems.",Separate Ransomware Attack Hits Hospital Lakeside,"Hospital Lakeside, also located in Ohio, disclosed a ransomware attack Sunday affecting its scheduling systems, an incident unrelated to an earlier attack at another regional hospital.",2026-04-01,2026-03-15,"Ohio, USA","Ohio, USA",Hospital Meridian; attribution,Hospital Lakeside; ransomware,DIFFERENT_EVENT,"Both concern hospital ransomware attacks in Ohio within a similar timeframe, but the attribution report concerns the Meridian attack while the second article is about the separate Lakeside incident."
P0090,C010-A,C010-B,CRIME_010,CRIME_010,Crime,medium,different_style,RetailCo Discloses Data Breach,"Retail chain RetailCo confirmed Thursday that customer payment data may have been exposed in a breach discovered earlier this week, affecting an undisclosed number of shoppers.",Behind RetailCo's Data Breach: What Investigators Found,"Forensic investigators examining RetailCo's recent data breach said this week that attackers exploited a vulnerability in the company's point-of-sale software that had gone unpatched for several months, allowing them to siphon payment card data from thousands of transactions before the intrusion was detected. RetailCo said it has since patched the vulnerability and is offering affected customers free credit monitoring. The company declined to specify the exact number of records compromised, citing the ongoing investigation, but said it has notified relevant regulators as required by law.",2026-01-01,2026-01-08,Undisclosed,Undisclosed,RetailCo; data breach,RetailCo; data breach; vulnerability,SAME_EVENT,A short breaking disclosure and a longer investigative follow-up both describe the same RetailCo breach.
P0091,EN001-A,EN001-B,ENT_001,ENT_001,Entertainment,easy,paraphrase,Mara Voss Releases New Film Silver Horizon,"Director Mara Voss's latest film, Silver Horizon, opened in theaters Friday to strong early reviews, marking her first release in three years.",Voss's Silver Horizon Hits Theaters to Praise,"Silver Horizon, the new film from director Mara Voss, debuted this weekend to positive critical reception, with several reviewers calling it her most ambitious work yet.",2026-05-01,2026-05-02,"Los Angeles, USA","Los Angeles, USA",Mara Voss; Silver Horizon,Mara Voss; Silver Horizon,SAME_EVENT,Both articles cover the same weekend release of Silver Horizon and its critical reception.
P0092,EN001-A,EN002-A,ENT_001,ENT_002,Entertainment,medium,follow_up,Mara Voss Releases New Film Silver Horizon,"Director Mara Voss's latest film, Silver Horizon, opened in theaters Friday to strong early reviews, marking her first release in three years.",Silver Horizon Breaks Opening Weekend Record,"Silver Horizon posted the biggest opening weekend of Mara Voss's career, studio figures showed Monday, exceeding projections by a wide margin.",2026-05-01,2026-05-04,"Los Angeles, USA","Los Angeles, USA",Mara Voss; Silver Horizon,Silver Horizon; box office,SAME_EVENT,The box office record report is a direct continuation of the same film's release covered in the first article.
P0093,EN001-A,EN003-A,ENT_001,ENT_003,Entertainment,easy,same_entity_different_event,Mara Voss Releases New Film Silver Horizon,"Director Mara Voss's latest film, Silver Horizon, opened in theaters Friday to strong early reviews, marking her first release in three years.",Mara Voss Announces Next Film Project,"Director Mara Voss revealed details Saturday of her next film, a historical drama set to begin production next year, separate from her recent theatrical release.",2026-05-01,2026-08-01,"Los Angeles, USA","Los Angeles, USA",Mara Voss; Silver Horizon,Mara Voss; next film,DIFFERENT_EVENT,"Same director, but the release of one film and the announcement of an entirely different future project are separate events."
P0094,EN004-A,EN004-B,ENT_004,ENT_004,Entertainment,medium,different_source,Lucia Reyes Releases New Album Nightfall,"Pop star Lucia Reyes released her fourth studio album, Nightfall, Friday, featuring collaborations with several prominent producers.",Reyes Drops Nightfall to Fan Anticipation,"Lucia Reyes's new album Nightfall arrived Friday after months of teasers, quickly climbing streaming charts within hours of release.",2026-06-01,2026-06-01,Undisclosed,Undisclosed,Lucia Reyes; Nightfall album,Lucia Reyes; Nightfall,SAME_EVENT,Both articles cover the same album release by Lucia Reyes on the same day.
P0095,EN004-A,EN005-A,ENT_004,ENT_005,Entertainment,medium,same_entity_different_event,Lucia Reyes Releases New Album Nightfall,"Pop star Lucia Reyes released her fourth studio album, Nightfall, Friday, featuring collaborations with several prominent producers.",Lucia Reyes Announces World Tour,"Lucia Reyes announced a 40-date world tour Wednesday, her first major tour in two years, with tickets going on sale next month.",2026-06-01,2026-07-01,Undisclosed,Undisclosed,Lucia Reyes; album,Lucia Reyes; world tour,DIFFERENT_EVENT,"Same artist, but an album release and a separate tour announcement a month later are distinct events."
P0096,EN006-A,EN007-A,ENT_006,ENT_007,Entertainment,medium,same_topic_different_event,LumeStream Renews Hit Show for New Season,"Streaming service LumeStream announced Tuesday it has renewed its most-watched drama series for a fourth season, following strong viewership numbers.",Rival Streamer Cancels Different Show,"A competing streaming platform confirmed this week it is canceling one of its original series after three seasons, citing declining viewership, a decision unrelated to other platforms' programming moves.",2026-02-01,2026-02-03,Undisclosed,Undisclosed,LumeStream; show renewal,rival streamer; show cancellation,DIFFERENT_EVENT,"Both are streaming-industry programming news items in the same week, but they involve different platforms and different shows."
P0097,EN008-A,EN009-A,ENT_008,ENT_008,Entertainment,hard,different_style,Award Show Names Best Picture Winner,"This year's top film prize went to an independent drama Sunday night, capping a ceremony held in Los Angeles that also honored performances across several other categories.",A Closer Look at This Year's Award Ceremony,"Sunday's ceremony drew attention not just for its Best Picture winner but also for several surprise wins in the acting categories, analysts said, noting a shift toward smaller independent productions this awards season.",2026-03-10,2026-03-11,"Los Angeles, USA","Los Angeles, USA",award show; Best Picture,award ceremony; acting categories,SAME_EVENT,A breaking results report and a next-day analytical recap both cover the same award ceremony.
P0098,EN008-A,EN010-A,ENT_008,ENT_010,Entertainment,hard,same_location_different_event,Award Show Names Best Picture Winner,"This year's top film prize went to an independent drama Sunday night, capping a ceremony held in Los Angeles that also honored performances across several other categories.",Music Awards Held in Los Angeles Weeks Later,"A separate music awards ceremony took place in Los Angeles this week, honoring top artists of the year in a program unrelated to last month's film awards held in the same city.",2026-03-10,2026-04-01,"Los Angeles, USA","Los Angeles, USA",film award show; Best Picture,music awards; Los Angeles,DIFFERENT_EVENT,Same city hosting two different award ceremonies weeks apart for entirely different categories of achievement.
P0099,EN001-C,EN001-A,ENT_001,ENT_001,Entertainment,very_hard,different_detail_level,Silver Horizon: A Deeper Dive Into Voss's Latest,"Mara Voss's new film Silver Horizon, which opened this weekend, represents a stylistic departure from her earlier work, drawing on a slower pacing and a muted color palette that several critics have linked to her background in documentary filmmaking. The film, shot over eight months in three countries, reunites Voss with longtime cinematographer Owen Blake, whose work has been singled out in early reviews. Distributors have already expanded the film's theatrical footprint in response to strong per-screen averages, and industry analysts say the release could position Voss for award-season consideration later this year.",Mara Voss Releases New Film Silver Horizon,"Director Mara Voss's latest film, Silver Horizon, opened in theaters Friday to strong early reviews, marking her first release in three years.",2026-05-03,2026-05-01,"Los Angeles, USA","Los Angeles, USA",Mara Voss; Silver Horizon,Mara Voss; Silver Horizon,SAME_EVENT,"One article is a detailed feature piece with production background while the other is a brief opening-weekend report, but both describe the same film release."
P0100,EN002-A,EN003-A,ENT_002,ENT_003,Entertainment,hard,same_person_different_event,Silver Horizon Breaks Opening Weekend Record,"Silver Horizon posted the biggest opening weekend of Mara Voss's career, studio figures showed Monday, exceeding projections by a wide margin.",Mara Voss Announces Next Film Project,"Director Mara Voss revealed details Saturday of her next film, a historical drama set to begin production next year, separate from her recent theatrical release.",2026-05-04,2026-08-01,"Los Angeles, USA","Los Angeles, USA",Silver Horizon; box office,Mara Voss; next film,DIFFERENT_EVENT,"Same director appears in both, but a box-office milestone for her current film and the announcement of a completely separate future project are distinct events."
